,target,id,date,flag,user,text
337145,0,2014151666,Wed Jun 03 00:36:50 PDT 2009,NO_QUERY,someonesprncss,Seriously! Sleeping pattern is messed up. Awake at 3:30am... gotta be up in 4 hours 
626340,0,2230556387,Thu Jun 18 17:16:47 PDT 2009,NO_QUERY,omac318,i don't want swedey to leaveee 
367930,0,2049351345,Fri Jun 05 16:43:47 PDT 2009,NO_QUERY,thejaxy,@markhoppus super sad vegas sold out i was going to get my tix today 
1329722,4,2015702444,Wed Jun 03 05:19:20 PDT 2009,NO_QUERY,reneegodinho,http://twitpic.com/6izb1 - my little princess 
1301057,4,2007163022,Tue Jun 02 12:14:27 PDT 2009,NO_QUERY,kschrader44,"Am a bit tanner  This is happiness. Also, the Ped Egg has cured my flip-flop diseased feet! Like it."
327804,0,2010008589,Tue Jun 02 16:39:10 PDT 2009,NO_QUERY,InBillyWeTrust,Yay Kots is off the DL!  But he's still with the stinky Sox.  Wish he was an A.
1212447,4,1989249888,Mon Jun 01 00:52:05 PDT 2009,NO_QUERY,Glebe2037,http://bit.ly/PCDWg  &lt;- for @happysinger and his type 
146140,0,1882404788,Fri May 22 06:48:45 PDT 2009,NO_QUERY,MellyMisfit,"Aw, what am I to do without Dan &amp; Jodie?  I won't ever let them gooooooo! Mwah-hah-hah! x"
524209,0,2193402479,Tue Jun 16 08:24:37 PDT 2009,NO_QUERY,laurenwhitty,"Having a bit of a teary after watching ANTM, because Ally's going to London on Thursday without me "
637447,0,2234196053,Thu Jun 18 22:36:08 PDT 2009,NO_QUERY,nglawrence,@drlowem @pingpingss @shopaholic_jo ended up i didn't eat at all. and i still haven't taken my lunch 
563166,0,2205849591,Wed Jun 17 05:33:34 PDT 2009,NO_QUERY,Samamie_Tee,My freeking twitter still is not working 
1115716,4,1973006817,Sat May 30 10:17:55 PDT 2009,NO_QUERY,JoJo8304,I can smell the sunshine coming to me ... am i nearly finished .... yeah i am 
1572775,4,2188987031,Mon Jun 15 22:59:45 PDT 2009,NO_QUERY,theeternal,This is our new cat. I named him: Basement Cat   http://yfrog.com/0px4vaj
1421315,4,2058297236,Sat Jun 06 14:39:33 PDT 2009,NO_QUERY,sweetthaang19,@atllas cant wait to hear it when it drops...im in london right now headed to israel tom..glad things are good for ya 
932630,4,1771159237,Mon May 11 23:23:24 PDT 2009,NO_QUERY,MissKRYP2NT,ps. @pumpkyn once again u r kickin my ass w thaaa iLL flava 
1535028,4,2178909375,Mon Jun 15 08:22:42 PDT 2009,NO_QUERY,iheartuga119,@KATaylor007 I agree!! No one else quite understands my obsession. 
1120455,4,1973950040,Sat May 30 12:08:56 PDT 2009,NO_QUERY,joannahaines,WOW diversity on Britain's Got Talent were amazing tonight 
653367,0,2238788689,Fri Jun 19 07:44:29 PDT 2009,NO_QUERY,cherylawesome,@altrot i met bo too! but no picture... 
997568,4,1836098705,Mon May 18 07:22:03 PDT 2009,NO_QUERY,lizzy1e,"@elwoood Couldn't help but check out Audio Paint, what a cool program!  Will have to play around in that a bit later today."
934627,4,1792512384,Wed May 13 23:21:32 PDT 2009,NO_QUERY,GoSam1,10+ twits in 1 minute = too much  night
90386,0,1755797846,Sun May 10 10:02:56 PDT 2009,NO_QUERY,DesiraeMarie,my black suede boots are finally ripping. 4 years and running come on boots!! 
1082971,4,1968793705,Fri May 29 22:13:55 PDT 2009,NO_QUERY,AlyssInReality,Bedtime stories was very good.  I'm going to read a few chapters of my book then call gabe then sleep.
1240396,4,1993773579,Mon Jun 01 10:54:36 PDT 2009,NO_QUERY,damnsean,@misspostit still need. The rescue guapa!! 
1594052,4,2192062894,Tue Jun 16 06:26:46 PDT 2009,NO_QUERY,thenewbnb,"@CruciFire oh, ok. koi nahi. prob i'll b in mumbai faster than i know "
1025758,4,1883578016,Fri May 22 08:46:29 PDT 2009,NO_QUERY,wildandivine,Iï¿½ve become karma free ~ being inside the selfunfolding universe ... OMG  http://bit.ly/acdUO
612899,0,2225158480,Thu Jun 18 10:23:01 PDT 2009,NO_QUERY,Marleisse,So I decided to disregard that one and open another... It didn't have a fortune in it!!! 
396445,0,2056368909,Sat Jun 06 11:01:12 PDT 2009,NO_QUERY,serenetan," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough."
104236,0,1822421643,Sat May 16 19:32:22 PDT 2009,NO_QUERY,semipenguin,"@IdRatherBeSki I like it  It was really warm in Southaven, MS a couple of nights ago. This is great cuddle weather, one to cuddle with "
751164,0,2285974650,Mon Jun 22 15:49:51 PDT 2009,NO_QUERY,lomoraes,"@headfirstfor haha, boa sorte mics! "
1190673,4,1983759508,Sun May 31 13:46:50 PDT 2009,NO_QUERY,DonniesGirl69,@GeminiTwisted  he was mortified that I took it so I told him I'd DM it. 
1429488,4,2059747857,Sat Jun 06 17:33:26 PDT 2009,NO_QUERY,awduncan,Superior Grille with my fave couple!! Then a night out with my girlies 
421496,0,2062432479,Sat Jun 06 23:12:59 PDT 2009,NO_QUERY,LilRaya,@juelzdesignz I want some  lol
454551,0,2070646402,Sun Jun 07 18:03:44 PDT 2009,NO_QUERY,darianana,i fuckin' miss my baby 
197765,0,1971072328,Sat May 30 06:07:56 PDT 2009,NO_QUERY,monicabrand,I hate this road 
1030834,4,1932981072,Tue May 26 22:41:21 PDT 2009,NO_QUERY,KatieQuan,goodnight tweethearts!!!! great day  i should probably be more aware of the fact that andrew is deaf next time i choose where we sit..
830884,4,1557372936,Sun Apr 19 03:42:52 PDT 2009,NO_QUERY,Nurul54,@ricklondon Now flashing Green Smile 2 U!  [teeth still not exposed; psst..after dentist's advice]
830074,4,1557256819,Sun Apr 19 02:58:14 PDT 2009,NO_QUERY,AlexandraMcFLY,@Dannymcfly http://twitpic.com/3iqyf - hot  last night was amazing! thx guys 
1558551,4,2185849300,Mon Jun 15 17:59:51 PDT 2009,NO_QUERY,SquiggleOs,"Haha, I haven't checked my Twitter in awhile. So many updates! But now time for dinner.  ps: &lt;3"
1498419,4,2070579749,Sun Jun 07 17:56:54 PDT 2009,NO_QUERY,zestylime,@fnordine I DON'T KNOW O.o but errrr I love it 
806788,4,1468883552,Tue Apr 07 04:13:47 PDT 2009,NO_QUERY,BrownBoyRosh,Am currently learning God Knows on Drums 
46802,0,1677495840,Sat May 02 02:23:10 PDT 2009,NO_QUERY,HannahLouise02,@suzyjohnson i seriously can't be arsed. 
515753,0,2190910354,Tue Jun 16 04:03:17 PDT 2009,NO_QUERY,catexxxsmile,is not so excited fot the prom anymore  just dedicated &quot;ME WITHOUT YOU&quot; by @ashleytisdale to my BFF.im nothing without her. perfect song.
38492,0,1573286853,Tue Apr 21 00:29:38 PDT 2009,NO_QUERY,noelle823,disappointed that I don't have any followers on my blog yet 
1059710,4,1963286373,Fri May 29 12:29:42 PDT 2009,NO_QUERY,naomilovesyou,"@mileycyrus you'll win, don't worry. EVERYONE's voting  don't worry &lt;333"
176351,0,1965312730,Fri May 29 15:41:57 PDT 2009,NO_QUERY,_Slamma_,@mitchelmusso i cant call  im at work
1576026,4,2189482862,Tue Jun 16 00:08:09 PDT 2009,NO_QUERY,tiggerloos,@Denai lolol ... you did ask! Happy Tuesday from England 
375466,0,2051466342,Fri Jun 05 22:05:48 PDT 2009,NO_QUERY,dptmn200,exam time [] i dont want to study 
442171,0,2067199560,Sun Jun 07 11:55:43 PDT 2009,NO_QUERY,jerrinmack,almost to MV..wonder what Bailey doin??  ..anywho IM OUT HERE! haha
1538987,4,2180024012,Mon Jun 15 09:54:32 PDT 2009,NO_QUERY,BendyWalker,Downloaded Lady Gaga's Cherrytree Sessions EP. Acoustic Gaga is awesome 
1418919,4,2057871007,Sat Jun 06 13:49:20 PDT 2009,NO_QUERY,Matt_Ro,Oohh tila  spontanaeity it the fruit of life
216917,0,1975814308,Sat May 30 15:57:40 PDT 2009,NO_QUERY,_xxxxxxxx,"can't really describe my levels of pure joy :p, lmao at so many things, and I miss you already "
17480,0,1556304156,Sat Apr 18 22:20:09 PDT 2009,NO_QUERY,elbees,@LORIandEEBUL u answer ur phone!!!!  DOH   i was eating.
414889,0,2060932871,Sat Jun 06 19:51:31 PDT 2009,NO_QUERY,damiensmart,"mmmMMmmmm, Brio and pizza slice... hey, TFC lost "
224866,0,1977513132,Sat May 30 21:07:25 PDT 2009,NO_QUERY,Mgh234,Obama was right by hayden but I didn't get to see him  ; at beauty bar
1140454,4,1977042716,Sat May 30 19:57:09 PDT 2009,NO_QUERY,clippercutqueen,@BLAQSHEEPCEO  Fo Sho 
1204946,4,1986424307,Sun May 31 18:49:02 PDT 2009,NO_QUERY,buddrums,@lynniko I like your picture ! 
1220637,4,1990071417,Mon Jun 01 03:47:08 PDT 2009,NO_QUERY,rebeccabecky,@awkwardgirl congratulations!!!! 
336023,0,2013911675,Tue Jun 02 23:55:33 PDT 2009,NO_QUERY,SoniaSidhuSUNFM,had a great time catching up with cookie and kimmy...but not a long enough chat.  back to work tomorrow. Yay!
1300145,4,2006530686,Tue Jun 02 11:18:13 PDT 2009,NO_QUERY,MonkeyGirl0102,"@thesoup Haha, after I watched the show, I was thinking it'd be great material for the soup... "
633326,0,2232967444,Thu Jun 18 20:38:50 PDT 2009,NO_QUERY,msgrneyz,my supervisor is driving me f*****g crazy. i missed my buddy tonight at work 
774461,0,2321530213,Wed Jun 24 21:11:12 PDT 2009,NO_QUERY,tinababytaz44,bout to pick up sum pizza....I know its late..... 
1018885,4,1882094762,Fri May 22 06:13:12 PDT 2009,NO_QUERY,LindzeyNichole,@smiley_steph THANK YOU! That video was a lovely thing to wake up to at 6am on a Friday... haha 
1389010,4,2053075138,Sat Jun 06 03:10:20 PDT 2009,NO_QUERY,sarajeez,just woke up 
507821,0,2189000879,Mon Jun 15 23:01:23 PDT 2009,NO_QUERY,BananaMolly,"@heartysweetie yeah i hate the hot sun too, i become tan ady, altho i find tan sexy but mine is not even  here tan there light XP"
684583,0,2250556694,Sat Jun 20 00:50:39 PDT 2009,NO_QUERY,ComputerSherpa,RPG stores are going to be giving away free stuff this weekend! Sad I'm gonna miss it.  Everyone go get your free stuff! http://tr.im/p8PY
175693,0,1964956384,Fri May 29 15:05:17 PDT 2009,NO_QUERY,oohmyG,@RemiRockit sounds like my town 
897247,4,1693294284,Sun May 03 22:06:44 PDT 2009,NO_QUERY,ifixwithhammers,"@heybeesly I'll rub your back any day baby, just ask "
464518,0,2175145856,Mon Jun 15 00:12:05 PDT 2009,NO_QUERY,GenGaudreau,"3am, sleepy, flight tomorrow at 530pm. Blahhh. Wish I was already fast asleep with @bencrussell "
832092,4,1557540243,Sun Apr 19 04:43:36 PDT 2009,NO_QUERY,mrshananto,Finishing the weekend with the galore of Hanamasa 
1574016,4,2189181733,Mon Jun 15 23:25:52 PDT 2009,NO_QUERY,AtlzFinez,@iamAyteel u did. Just get some rest 
778577,0,2322719396,Wed Jun 24 23:08:12 PDT 2009,NO_QUERY,missysnowkitten,...and no music and no photos ..... i guess its gonna be quiet for a while 
237114,0,1980136260,Sun May 31 05:48:43 PDT 2009,NO_QUERY,Tosk59,Over 100 malls to spring up in India by end-2010 http://bit.ly/ruVx ï¿½ 
1215402,4,1989535577,Mon Jun 01 01:54:29 PDT 2009,NO_QUERY,jaecka,Going to our summer..er.... house.. more like a cottage really. Cleaning it before moving in for the summer  It's a nice little place. bye
1102039,4,1970814578,Sat May 30 05:18:22 PDT 2009,NO_QUERY,ttaasshhaa,@22acaciaavenue  thanks nick  we should go there one day
847907,4,1564690205,Mon Apr 20 04:33:58 PDT 2009,NO_QUERY,matt231,"@matthewlesh Hehe, cause I'm plugging @itweetreply? "
80078,0,1752151776,Sat May 09 21:10:21 PDT 2009,NO_QUERY,SierraGee,"listening to my iPod ; watching some show ; EXtremely tired but can't fall asleeeep , FML !    "
1347579,4,2044605626,Fri Jun 05 09:35:21 PDT 2009,NO_QUERY,yoappleyard,I'll be there  So sweet. Amazing vocals! .  x o
1007095,4,1880673084,Fri May 22 02:05:01 PDT 2009,NO_QUERY,garymurning,@PembsDave @MandyBookLover Thank you! Much appreciated  #FF #followfriday
1151827,4,1978652534,Sun May 31 00:01:42 PDT 2009,NO_QUERY,brittaniebaby,I'm going to Kid Cudi's concert!!! I think. Haha thx to @rickya  hopefully it aint sold out!
1000732,4,1880027335,Thu May 21 23:52:25 PDT 2009,NO_QUERY,ginoboi,@allyeezy of course 
352899,0,2031378909,Thu Jun 04 09:43:58 PDT 2009,NO_QUERY,undomesticdiva,"Dear Twitter, I'm sorry, but I can't play today. Having a bday party at my house Sat. the place looks like you probably imagine it does. "
1281703,4,2001761535,Tue Jun 02 01:59:18 PDT 2009,NO_QUERY,Ai_Cee,"@sophink I'm like that with clothes, every so often I chuck everything out and start from scratch  I'd cease to exist without topman =$"
286533,0,1993939257,Mon Jun 01 11:09:49 PDT 2009,NO_QUERY,Danielle_92,im gunna fail so bad tomorrow  need my brother to help me finish this god damn assignment -_-
1266597,4,1999687595,Mon Jun 01 20:38:57 PDT 2009,NO_QUERY,arwinc6d,@Syesha wee..so classy pic at times square! nice shot! so how's everythin' goin' in NYC?!?! 
939263,4,1793637113,Thu May 14 03:27:13 PDT 2009,NO_QUERY,Minnie_Mouse_,Right now i am watching rules of engagment .. such a funny show 
252010,0,1983620030,Sun May 31 13:30:28 PDT 2009,NO_QUERY,ShozzyShozzy,@radmom40 aww!!!! I'm so sorry to hear that!!!  awww
1495577,4,2069956075,Sun Jun 07 16:50:24 PDT 2009,NO_QUERY,Dianthuh,natasha from antm is to fez(that70sshow) in that they have  charming accents and are both very good looking. 
295616,0,1996910671,Mon Jun 01 15:54:51 PDT 2009,NO_QUERY,rAcHeLc09,I love this weather. But I hate lifeguard tan lines.... Booo. I miss Cali today  and I can't wait to watch Kendras new show on E! Whoop!
154736,0,1933237832,Tue May 26 23:21:41 PDT 2009,NO_QUERY,kadukie,also.. exboyfriend was at sasquatch while we were? eww weird 
548255,0,2202314236,Tue Jun 16 21:35:15 PDT 2009,NO_QUERY,benjaminellison,Do you have any idea how hard it is to find a double-momentary DPDT spring-return to center key switch? And of course rare = $ 
1298411,4,2005059618,Tue Jun 02 09:09:00 PDT 2009,NO_QUERY,JNab,Microsoft Natal is totally sweet 
573089,0,2209707139,Wed Jun 17 10:42:08 PDT 2009,NO_QUERY,nic_mclean,"@DeeWoodz  dang, that's some shameful isht right there.  hope u get a new one fast."
527717,0,2194759245,Tue Jun 16 10:13:26 PDT 2009,NO_QUERY,hayleyheckmann,@MegClifff i havnt seen you in a weeek girll! 
782293,0,2323623427,Thu Jun 25 01:04:54 PDT 2009,NO_QUERY,DaveP_Twit,@carltonreid 40%...   Too late?  
863033,4,1677016370,Sat May 02 00:06:22 PDT 2009,NO_QUERY,5280PR_Gal,Back from Sushi Den... THE PLACE to have sushi in Denver..... simply the best   goodnite tweeterland...........
195115,0,1970433323,Sat May 30 03:51:00 PDT 2009,NO_QUERY,vardanpapikyan,"searching on google Armenian maps, but nothing to find that's showing true Armenia historical territories... "
779441,0,2322928507,Wed Jun 24 23:33:30 PDT 2009,NO_QUERY,Bay_B_Doll,@FigStation hey! its pretty hot these days!! the weather used to be amazing a few days ago! dunno what happened 
1509345,4,2174794517,Sun Jun 14 23:19:58 PDT 2009,NO_QUERY,Igweerc,"@squirrelyTONKS: that's only quests, i RP alot which is so much fun! "
114877,0,1826521685,Sun May 17 08:42:18 PDT 2009,NO_QUERY,robinsvegas,"@michele0511 damn Michele, some heathen devil children have no worthwhile raising at all. Were they close friends of Ryans? Perm marker? "
167084,0,1961538319,Fri May 29 09:39:27 PDT 2009,NO_QUERY,Crystal_Leigh11,Waiting in a long line at chick-fil-a 
434829,0,2065283145,Sun Jun 07 08:16:30 PDT 2009,NO_QUERY,__tk__,"Saw 'The Hangover' yesterday, then went to BA's for pizza and beer. Spent the night watching TV with ____. Shitty weather again today "
914923,4,1752985660,Sat May 09 23:41:47 PDT 2009,NO_QUERY,Gabiilee,"OMGoodness, I need sleep........ "
1516997,4,2175782571,Mon Jun 15 01:59:23 PDT 2009,NO_QUERY,treech,"At Ina's with barkada. Just finished shopping, continuation tomorrow "
457485,0,2071596735,Sun Jun 07 19:38:46 PDT 2009,NO_QUERY,spaulds1,@IndyEnigma THANKS 4 the invite but my health might take me west sooner than I think&gt; Asthma here.  
948188,4,1823352223,Sat May 16 21:44:41 PDT 2009,NO_QUERY,natashahurt,"had a 16 1/2 hour day yesterday and a 15 hour day today. And I have to get up in...7 hours.  Dang, I better go to sleep!  "
736351,0,2264993407,Sun Jun 21 05:30:33 PDT 2009,NO_QUERY,Jaaniuss,@MagicMarek I didn't know 
53255,0,1680127949,Sat May 02 10:58:08 PDT 2009,NO_QUERY,TrinaWright,@mofgimmers  guess we can still be friends so long as you don't reveal that yr a James Blunt man
942728,4,1794742225,Thu May 14 06:28:09 PDT 2009,NO_QUERY,AdamSatayer,awesome just found some stickers at the back of my ableton manual  i didn't know i had any!
181634,0,1966937700,Fri May 29 18:40:27 PDT 2009,NO_QUERY,max0696,DONT WRITE ANYTHING MEAN 
108707,0,1824358889,Sun May 17 01:02:39 PDT 2009,NO_QUERY,davidj505,@Djalfy I suppose it's too late to tell him Happy Birthday!    
705951,0,2256531962,Sat Jun 20 12:55:07 PDT 2009,NO_QUERY,purplehorses,hates the maple syrup diet...i just want fooooood!!!! but this is my payment for lack of dieting for the last 12 weeks 
1036831,4,1956407047,Thu May 28 21:48:45 PDT 2009,NO_QUERY,juls10,@claudia215 Hey there!  Twittering is addictive...in  good way!  
1419451,4,2057973168,Sat Jun 06 14:01:07 PDT 2009,NO_QUERY,MelissaShiz,"drinking my arizona iced tea, and hanging out with shannen. a pretty relaxing saturday. "
1527654,4,2177229919,Mon Jun 15 05:43:00 PDT 2009,NO_QUERY,aenacastillo,"cool,my sister came out of the room playing Michelle Branch! "
121291,0,1833479246,Sun May 17 23:25:06 PDT 2009,NO_QUERY,angus_element,I forgot my homework 
1241617,4,1994040093,Mon Jun 01 11:19:09 PDT 2009,NO_QUERY,charleen311,"@KarenAnn311 woooohooo, heck yeah! I can't wait "
1016977,4,1881783513,Fri May 22 05:32:56 PDT 2009,NO_QUERY,Ryankfm,@kambabe in both blue and red  depends on what day of the week it is! Blue on today...
587436,0,2216318885,Wed Jun 17 19:19:36 PDT 2009,NO_QUERY,dabug911,"@kevshawn  for trying to not get you drunk! last time i try to help, fuck it we are getting wasted then!"
783015,0,2323811200,Thu Jun 25 01:32:37 PDT 2009,NO_QUERY,kathrynebrown,they've changed the forecast for the weekend... I wanted wall to wall sunshine 
505999,0,2188537474,Mon Jun 15 22:04:53 PDT 2009,NO_QUERY,ohhaiitsallison,I hate sleeping alone 
619393,0,2227899737,Thu Jun 18 13:46:19 PDT 2009,NO_QUERY,mollydear,Fuck work! 
751358,0,2286044088,Mon Jun 22 15:55:22 PDT 2009,NO_QUERY,jdahmanson,@lukebenward What's your favorite thing to eat at Waffle House? We don't have them in Los Angeles. 
923926,4,1754848221,Sun May 10 07:33:36 PDT 2009,NO_QUERY,DizzyDolittle,@ComPod Guter Ansatz 
865514,4,1677475058,Sat May 02 02:16:19 PDT 2009,NO_QUERY,katarinaisbored,just got a twitter . hmm dunno how to add people on this thou lol oh well. gonna go on myspace 
1248779,4,1995937074,Mon Jun 01 14:16:44 PDT 2009,NO_QUERY,yoss82,still raining in S.FL? no more please!!! this weekend to Orlando! 
516289,0,2191030108,Tue Jun 16 04:21:06 PDT 2009,NO_QUERY,deb_edw,"@heath_edw  what's going on, man.  i don't get it... "
740699,0,2266059620,Sun Jun 21 07:49:45 PDT 2009,NO_QUERY,francescachong,@mariaproperty i donno how to turn the flour into ambuyat! 
188256,0,1968844360,Fri May 29 22:21:25 PDT 2009,NO_QUERY,sdbenson,Is going to give up the coffee...its a must do.   *~ D~*
62154,0,1686983588,Sun May 03 07:24:53 PDT 2009,NO_QUERY,studioradar,@AlandrusLesene ...i just dont trust her anymore. ALL her boyfriends have triedto fuk me wen i wuz a teen but she never listened 
1573306,4,2189067394,Mon Jun 15 23:10:05 PDT 2009,NO_QUERY,selsmania,"listening for the weather, gonna happen something good "
1161996,4,1979553114,Sun May 31 03:32:31 PDT 2009,NO_QUERY,crowded_room,@MGChislett haha the things people say to get their story! They have also got you confused with Adam tagging a photo of you with his name 
42961,0,1676330221,Fri May 01 21:43:51 PDT 2009,NO_QUERY,TGal227,I can't get to sleep 
322337,0,2004298056,Tue Jun 02 07:59:10 PDT 2009,NO_QUERY,stygomez,How come tweats have to be so short? 
692290,0,2252457273,Sat Jun 20 06:18:32 PDT 2009,NO_QUERY,CaramelSweetie2,Urgh...eaten too much 
474765,0,2177417101,Mon Jun 15 06:04:11 PDT 2009,NO_QUERY,firetiger99,WAHH MY IPODS SCREWED 
621646,0,2228888590,Thu Jun 18 15:00:51 PDT 2009,NO_QUERY,Anitalol,Missing every part of you right now!!!!!  xxxxx
615356,0,2226246451,Thu Jun 18 11:42:54 PDT 2009,NO_QUERY,gnumadic,"@coolauntstina agreed on the least favorite status...I'm only down to 3,000. "
1410898,4,2056371006,Sat Jun 06 11:01:23 PDT 2009,NO_QUERY,michelle10_8,"@peny06  i love u!!    B.F.4.E!&lt;3&lt;3..  peace, love and jonas! &lt;3"
1243600,4,1994628668,Mon Jun 01 12:12:57 PDT 2009,NO_QUERY,Sophra,I have a new friend in SL  He`s a vampire. See: http://www.slbloodlines.com
238408,0,1980406392,Sun May 31 06:39:04 PDT 2009,NO_QUERY,NorrathReaver,@tromboneforhire I thought they already slimmed it down once? To me this just seemed like an attempt to come out with someone 'new' 
1299849,4,2006369921,Tue Jun 02 11:04:05 PDT 2009,NO_QUERY,Marx16,Mitchel`s songs  I like them ^^
975448,4,1833518104,Sun May 17 23:32:39 PDT 2009,NO_QUERY,robbedewilde,@iamdesign Perfect combo to start the day 
239673,0,1980672364,Sun May 31 07:22:37 PDT 2009,NO_QUERY,92_Maja,the thing thats been on my mind for days now! wish i had the answer 
1240039,4,1993702599,Mon Jun 01 10:47:55 PDT 2009,NO_QUERY,nolegirl0128,@peterfacinelli congratulations on the show last night. Must feel amazing to be a part of something so special 
797713,0,2328273356,Thu Jun 25 09:22:49 PDT 2009,NO_QUERY,LisaTorres,Just landed and the sun is no where to be found! 
1304869,4,2010871690,Tue Jun 02 18:06:20 PDT 2009,NO_QUERY,_KellyLynn,i feel like watching bride wars... YES I LIKED THAT MOVIE IM NOT EMBARRASSED ABOUT IT 
1182393,4,1982247888,Sun May 31 10:49:41 PDT 2009,NO_QUERY,BeateVeronica,@mtrh thanks  Too bad the sun ruined the quality....
326364,0,2008130660,Tue Jun 02 13:40:01 PDT 2009,NO_QUERY,Klaiir,I gots my fingers crossed for a massage when I get home. I am in pain. Owch 
1127335,4,1975170347,Sat May 30 14:35:40 PDT 2009,NO_QUERY,arielm27,@just1rebecca What's wrong love? I hope you feel better soon 
1459464,4,2063758403,Sun Jun 07 03:57:51 PDT 2009,NO_QUERY,Karen230683,@Firequacker 45 mins 
1260019,4,1998230604,Mon Jun 01 18:12:32 PDT 2009,NO_QUERY,galleysmith,YAY for @myfriendamy!  Loads of well deserved kudos this week 
306146,0,2000155043,Mon Jun 01 21:31:17 PDT 2009,NO_QUERY,ohfuckmylife,OH: I got the Swern oxidation down... now the Jones oxidation is another story    FML. http://tinyurl.com/lybmvm
346796,0,2016268664,Wed Jun 03 06:28:50 PDT 2009,NO_QUERY,Melamachinko,@torae I cldnt make it  I hit u tho.. u aint gittit?
723512,0,2261810240,Sat Jun 20 21:23:15 PDT 2009,NO_QUERY,TessFTW,"sorry if you're not in, we can't get you in "
295970,0,1997002069,Mon Jun 01 16:04:38 PDT 2009,NO_QUERY,cameliaa,doing my BORING homeworks!  only 11 days to go!
383226,0,2053153743,Sat Jun 06 03:29:13 PDT 2009,NO_QUERY,Joe_Pants,i want annie to come home! Being home alone sucks! 
920760,4,1754059659,Sun May 10 04:47:43 PDT 2009,NO_QUERY,BarnieAndFrenz,Happy mothers day 
1131864,4,1975924943,Sat May 30 16:11:59 PDT 2009,NO_QUERY,saragarth,@Harmohn no I wanted to staaay!  I'd only just started having an AMAZING time!
991496,4,1835128307,Mon May 18 05:12:57 PDT 2009,NO_QUERY,markbrown83,"@stu_b Nope, nothing.  I will have to rely on my legs and try to keep away from public transport (not a fan).  Legs, trains and taxis "
1456109,4,2063471522,Sun Jun 07 02:47:40 PDT 2009,NO_QUERY,imjustcreative,@stevepurkiss Lovely and sunny here in Seaford also... 
1585564,4,2190700416,Tue Jun 16 03:28:55 PDT 2009,NO_QUERY,KirstyHort,Gorgous Day! Didnt have to babysit in the end! Being harrassed by the cat again this morning!  All Good! 
357434,0,2044686285,Fri Jun 05 09:41:24 PDT 2009,NO_QUERY,drewie2docphil,Wants Sims 3! And OS 3.0 for Iphone/Ipod Touch!!!!! $19.94. 
1280901,4,2001683408,Tue Jun 02 01:42:49 PDT 2009,NO_QUERY,CaveBabe69,"@ShropshirePixie Oh yeah, you still pink? Or has your skin calmed down yet? "
1535404,4,2179009445,Mon Jun 15 08:31:04 PDT 2009,NO_QUERY,laqueshaa,I'm awake. Weeee 
1456041,4,2063464966,Sun Jun 07 02:46:02 PDT 2009,NO_QUERY,WillClark9,about to go to Summer Time Ball 
901725,4,1694292075,Mon May 04 01:57:33 PDT 2009,NO_QUERY,vanessakesby,making Shell join twitter so I have a follower 
45609,0,1677196809,Sat May 02 00:53:43 PDT 2009,NO_QUERY,ponyless,I need something to wear...Im so sad atm  I just something quite horrid...lol
363751,0,2047940559,Fri Jun 05 14:24:51 PDT 2009,NO_QUERY,nirvannah,Someone told me its useless for me to be on twitter since people mostly follow/tweet celebrities. Is that true? Im I all alone out here? 
1312838,4,2013707239,Tue Jun 02 23:21:33 PDT 2009,NO_QUERY,SharaeReed,"I'm in need of some MEDITATION. Which in my world means cleaning up, organizing, mellow music, candles, and a really good journal entry "
88259,0,1754787442,Sun May 10 07:23:06 PDT 2009,NO_QUERY,OmeRehan,angry at the performance of Ferrari in todays F1 
423142,0,2062809526,Sun Jun 07 00:22:21 PDT 2009,NO_QUERY,GUCCISMAMI,@majorknight http://twitpic.com/65lqx - I LOVE both colors!! You guys should open a salon in VA 
170947,0,1963065727,Fri May 29 12:09:00 PDT 2009,NO_QUERY,katiecamie,@EmmieLemmy no.  and she was suggesting it for loan deferment
91667,0,1759643388,Sun May 10 19:40:02 PDT 2009,NO_QUERY,CultureSnobette,@TOOHOT2BREAL25 that was the season finale???!!! How sad and wretched. 
910584,4,1751644001,Sat May 09 19:56:06 PDT 2009,NO_QUERY,suzi98babe,@glossymom yeah i am getting to that point. Need a new phone anyway so its gonna happen real soon!! 
1141323,4,1977160636,Sat May 30 20:15:14 PDT 2009,NO_QUERY,Twisuz,"@iveeanne Yes!   i accepted your Facebook request. I'm gonna go to bed, C U in the morning. If i wake up way early I'll tweet ya."
226045,0,1977768005,Sat May 30 21:40:03 PDT 2009,NO_QUERY,tiarapurnomo,@dollydolful how? who gave you? I want too! D: btw I haven't sent my hw to you! 
880602,4,1685660839,Sun May 03 01:26:06 PDT 2009,NO_QUERY,caldjr,@JohnnyLaird morning johnny. have a great day 
662841,0,2243870867,Fri Jun 19 14:00:31 PDT 2009,NO_QUERY,Kris43,Didn't get to see rent... So... sad..  my phone was shut off...
833715,4,1557820095,Sun Apr 19 06:08:55 PDT 2009,NO_QUERY,Kinchy,@JessicaRW I love ya.  wanna come round mine later? I think we're having a BBQ. hellzzz yeah.
343514,0,2015477530,Wed Jun 03 04:46:09 PDT 2009,NO_QUERY,yeller_d,I want to go back to bed 
257371,0,1984948893,Sun May 31 16:07:35 PDT 2009,NO_QUERY,leighannirvine,@Trucco905 yeah i have these extra strength things my mum takes for her leg! and no chemist will be open when i go... god! 
